assocID,Disease,Disease_CUI,Gene_Symbol,Entrez_Gene_ID,Ensembl_Gene_ID,Gene_Description,Gene_Type,Raw_GDA_Score,Normalized_Score,N_PMIDs,First_Ref_Year,Last_Ref_Year,EI,DSI,DPI,Evidence_Origin,Has_Human_TextMining,Has_Model_TextMining,Broad_Ischemic_Stroke_Present,Broad_Raw_GDA_Score,Broad_N_PMIDs,Evidence_Tier,Protein_Coding_for_STRING,Human_Literature_Extended_Eligible,Conservative_EI_Eligible,Recommended_Use,Association_Role,Caution,Score_Breakdown
2902_C5392833,Acute Ischemic Stroke,C5392833,GRIN1,2902,ENSG00000176884,glutamate ionotropic receptor NMDA type subunit 1,protein-coding,0.2,0.1290322580645161,3,2021,2025,1,0.43,0.92,Human_text_mining_only,TRUE,FALSE,TRUE,0.25,7,Extended_PC_0.20_to_lt_0.30,TRUE,TRUE,TRUE,Conservative_sensitivity_only,,Below the primary raw-score threshold; do not merge into the strict set without labeling.,Total: 0.2 | Curated: sources=None; count=0; weight=0 | Clinical: sources=None; count=0; weight=0 | Inferred: sources=None; count=0; weight=0 | Models: sources=None; count=0; weight=0 | Biobank: none | Literature: sources=TEXTMINING_HUMAN; publications=3; weight=0.2
3458_C5392833,Acute Ischemic Stroke,C5392833,IFNG,3458,ENSG00000111537,interferon gamma,protein-coding,0.2,0.1290322580645161,3,2018,2024,1,0.29,0.92,Human_text_mining_only,TRUE,FALSE,TRUE,0.35,6,Extended_PC_0.20_to_lt_0.30,TRUE,TRUE,TRUE,Conservative_sensitivity_only,,Below the primary raw-score threshold; do not merge into the strict set without labeling.,Total: 0.2 | Curated: sources=None; count=0; weight=0 | Clinical: sources=None; count=0; weight=0 | Inferred: sources=None; count=0; weight=0 | Models: sources=None; count=0; weight=0 | Biobank: none | Literature: sources=TEXTMINING_HUMAN; publications=3; weight=0.2
3606_C5392833,Acute Ischemic Stroke,C5392833,IL18,3606,ENSG00000150782,interleukin 18,protein-coding,0.2,0.1290322580645161,3,2017,2019,0.3333333333333333,0.35,0.92,Human_text_mining_only,TRUE,FALSE,TRUE,0.45,13,Extended_PC_0.20_to_lt_0.30,TRUE,TRUE,FALSE,Human_literature_sensitivity_only,,Below the primary raw-score threshold; do not merge into the strict set without labeling.,Total: 0.2 | Curated: sources=None; count=0; weight=0 | Clinical: sources=None; count=0; weight=0 | Inferred: sources=None; count=0; weight=0 | Models: sources=None; count=0; weight=0 | Biobank: none | Literature: sources=TEXTMINING_HUMAN; publications=3; weight=0.2
3565_C5392833,Acute Ischemic Stroke,C5392833,IL4,3565,ENSG00000113520,interleukin 4,protein-coding,0.2,0.1290322580645161,3,2019,2024,1,0.33,0.96,Human_text_mining_only,TRUE,FALSE,TRUE,0.3,5,Extended_PC_0.20_to_lt_0.30,TRUE,TRUE,TRUE,Conservative_sensitivity_only,,Below the primary raw-score threshold; do not merge into the strict set without labeling.,Total: 0.2 | Curated: sources=None; count=0; weight=0 | Clinical: sources=None; count=0; weight=0 | Inferred: sources=None; count=0; weight=0 | Models: sources=None; count=0; weight=0 | Biobank: none | Literature: sources=TEXTMINING_HUMAN; publications=3; weight=0.2
3717_C5392833,Acute Ischemic Stroke,C5392833,JAK2,3717,ENSG00000096968,Janus kinase 2,protein-coding,0.2,0.1290322580645161,3,2021,2026,1,0.38,0.88,Human_text_mining_only,TRUE,FALSE,TRUE,0.4,15,Extended_PC_0.20_to_lt_0.30,TRUE,TRUE,TRUE,Conservative_sensitivity_only,,Below the primary raw-score threshold; do not merge into the strict set without labeling.,Total: 0.2 | Curated: sources=None; count=0; weight=0 | Clinical: sources=None; count=0; weight=0 | Inferred: sources=None; count=0; weight=0 | Models: sources=None; count=0; weight=0 | Biobank: none | Literature: sources=TEXTMINING_HUMAN; publications=3; weight=0.2
3791_C5392833,Acute Ischemic Stroke,C5392833,KDR,3791,ENSG00000128052,kinase insert domain receptor,protein-coding,0.2,0.1290322580645161,3,2018,2024,1,0.37,0.88,Human_text_mining_only,TRUE,FALSE,TRUE,0.35,6,Extended_PC_0.20_to_lt_0.30,TRUE,TRUE,TRUE,Conservative_sensitivity_only,,Below the primary raw-score threshold; do not merge into the strict set without labeling.,Total: 0.2 | Curated: sources=None; count=0; weight=0 | Clinical: sources=None; count=0; weight=0 | Inferred: sources=None; count=0; weight=0 | Models: sources=None; count=0; weight=0 | Biobank: none | Literature: sources=TEXTMINING_HUMAN; publications=3; weight=0.2
3934_C5392833,Acute Ischemic Stroke,C5392833,LCN2,3934,ENSG00000148346,lipocalin 2,protein-coding,0.2,0.1290322580645161,3,2018,2023,1,0.38,0.88,Human_text_mining_only,TRUE,FALSE,TRUE,0.45,10,Extended_PC_0.20_to_lt_0.30,TRUE,TRUE,TRUE,Conservative_sensitivity_only,,Below the primary raw-score threshold; do not merge into the strict set without labeling.,Total: 0.2 | Curated: sources=None; count=0; weight=0 | Clinical: sources=None; count=0; weight=0 | Inferred: sources=None; count=0; weight=0 | Models: sources=None; count=0; weight=0 | Biobank: none | Literature: sources=TEXTMINING_HUMAN; publications=3; weight=0.2
442904_C5392833,Acute Ischemic Stroke,C5392833,MIR335,442904,ENSG00000199043,microRNA 335,ncRNA,0.2,0.1290322580645161,3,2016,2024,1,0.52,0.88,Human_text_mining_only,TRUE,FALSE,TRUE,0.2,2,Extended_nonprotein_audit,FALSE,FALSE,FALSE,Noncoding_audit_only,,Non-protein-coding record; exclude from routine STRING protein PPI.,Total: 0.2 | Curated: sources=None; count=0; weight=0 | Clinical: sources=None; count=0; weight=0 | Inferred: sources=None; count=0; weight=0 | Models: sources=None; count=0; weight=0 | Biobank: none | Literature: sources=TEXTMINING_HUMAN; publications=3; weight=0.2
406891_C5392833,Acute Ischemic Stroke,C5392833,MIRLET7I,406891,ENSG00000199179,microRNA let-7i,ncRNA,0.2,0.1290322580645161,3,2014,2017,1,0.6,0.83,Human_text_mining_only,TRUE,FALSE,FALSE,,,Extended_nonprotein_audit,FALSE,FALSE,FALSE,Noncoding_audit_only,,Non-protein-coding record; exclude from routine STRING protein PPI.,Total: 0.2 | Curated: sources=None; count=0; weight=0 | Clinical: sources=None; count=0; weight=0 | Inferred: sources=None; count=0; weight=0 | Models: sources=None; count=0; weight=0 | Biobank: none | Literature: sources=TEXTMINING_HUMAN; publications=3; weight=0.2
4524_C5392833,Acute Ischemic Stroke,C5392833,MTHFR,4524,ENSG00000177000,methylenetetrahydrofolate reductase,protein-coding,0.2,0.1290322580645161,3,2008,2023,1,0.36,0.88,Human_text_mining_only,TRUE,FALSE,TRUE,0.5,102,Extended_PC_0.20_to_lt_0.30,TRUE,TRUE,TRUE,Conservative_sensitivity_only,,Below the primary raw-score threshold; do not merge into the strict set without labeling.,Total: 0.2 | Curated: sources=None; count=0; weight=0 | Clinical: sources=None; count=0; weight=0 | Inferred: sources=None; count=0; weight=0 | Models: sources=None; count=0; weight=0 | Biobank: none | Literature: sources=TEXTMINING_HUMAN; publications=3; weight=0.2
4846_C5392833,Acute Ischemic Stroke,C5392833,NOS3,4846,ENSG00000164867,nitric oxide synthase 3,protein-coding,0.2,0.1290322580645161,3,2008,2021,0.3333333333333333,0.38,0.92,Human_text_mining_only,TRUE,FALSE,TRUE,0.5,42,Extended_PC_0.20_to_lt_0.30,TRUE,TRUE,FALSE,Human_literature_sensitivity_only,,Below the primary raw-score threshold; do not merge into the strict set without labeling.,Total: 0.2 | Curated: sources=None; count=0; weight=0 | Clinical: sources=None; count=0; weight=0 | Inferred: sources=None; count=0; weight=0 | Models: sources=None; count=0; weight=0 | Biobank: none | Literature: sources=TEXTMINING_HUMAN; publications=3; weight=0.2
6403_C5392833,Acute Ischemic Stroke,C5392833,SELP,6403,ENSG00000174175,selectin P,protein-coding,0.2,0.1290322580645161,3,2016,2022,0.3333333333333333,0.42,0.88,Human_text_mining_only,TRUE,FALSE,TRUE,0.45,16,Extended_PC_0.20_to_lt_0.30,TRUE,TRUE,FALSE,Human_literature_sensitivity_only,,Below the primary raw-score threshold; do not merge into the strict set without labeling.,Total: 0.2 | Curated: sources=None; count=0; weight=0 | Clinical: sources=None; count=0; weight=0 | Inferred: sources=None; count=0; weight=0 | Models: sources=None; count=0; weight=0 | Biobank: none | Literature: sources=TEXTMINING_HUMAN; publications=3; weight=0.2
6620_C5392833,Acute Ischemic Stroke,C5392833,SNCB,6620,ENSG00000074317,synuclein beta,protein-coding,0.2,0.1290322580645161,3,2023,2025,1,0.6,0.71,Human_text_mining_only,TRUE,FALSE,FALSE,,,Extended_PC_0.20_to_lt_0.30,TRUE,TRUE,TRUE,Conservative_sensitivity_only,,Below the primary raw-score threshold; do not merge into the strict set without labeling.,Total: 0.2 | Curated: sources=None; count=0; weight=0 | Clinical: sources=None; count=0; weight=0 | Inferred: sources=None; count=0; weight=0 | Models: sources=None; count=0; weight=0 | Biobank: none | Literature: sources=TEXTMINING_HUMAN; publications=3; weight=0.2
4982_C5392833,Acute Ischemic Stroke,C5392833,TNFRSF11B,4982,ENSG00000164761,TNF receptor superfamily member 11b,protein-coding,0.2,0.1290322580645161,3,2019,2022,1,0.4,0.88,Human_text_mining_only,TRUE,FALSE,TRUE,0.4,12,Extended_PC_0.20_to_lt_0.30,TRUE,TRUE,TRUE,Conservative_sensitivity_only,,Below the primary raw-score threshold; do not merge into the strict set without labeling.,Total: 0.2 | Curated: sources=None; count=0; weight=0 | Clinical: sources=None; count=0; weight=0 | Inferred: sources=None; count=0; weight=0 | Models: sources=None; count=0; weight=0 | Biobank: none | Literature: sources=TEXTMINING_HUMAN; publications=3; weight=0.2
7157_C5392833,Acute Ischemic Stroke,C5392833,TP53,7157,ENSG00000141510,tumor protein p53,protein-coding,0.2,0.1290322580645161,3,2020,2023,1,0.25,0.96,Human_text_mining_only,TRUE,FALSE,TRUE,0.35,14,Extended_PC_0.20_to_lt_0.30,TRUE,TRUE,TRUE,Conservative_sensitivity_only,,Below the primary raw-score threshold; do not merge into the strict set without labeling.,Total: 0.2 | Curated: sources=None; count=0; weight=0 | Clinical: sources=None; count=0; weight=0 | Inferred: sources=None; count=0; weight=0 | Models: sources=None; count=0; weight=0 | Biobank: none | Literature: sources=TEXTMINING_HUMAN; publications=3; weight=0.2
2_C5392833,Acute Ischemic Stroke,C5392833,A2M,2,ENSG00000175899,alpha-2-macroglobulin,protein-coding,0.2,0.1290322580645161,2,2013,2017,1,0.5,0.88,Human_text_mining_only,TRUE,FALSE,TRUE,0.3,2,Extended_PC_0.20_to_lt_0.30,TRUE,TRUE,TRUE,Conservative_sensitivity_only,,Below the primary raw-score threshold; do not merge into the strict set without labeling.,Total: 0.2 | Curated: sources=None; count=0; weight=0 | Clinical: sources=None; count=0; weight=0 | Inferred: sources=None; count=0; weight=0 | Models: sources=None; count=0; weight=0 | Biobank: none | Literature: sources=TEXTMINING_HUMAN; publications=2; weight=0.2
1636_C5392833,Acute Ischemic Stroke,C5392833,ACE,1636,ENSG00000159640,angiotensin I converting enzyme,protein-coding,0.2,0.1290322580645161,2,2021,2023,1,0.36,0.92,Human_text_mining_only,TRUE,FALSE,TRUE,0.35,46,Extended_PC_0.20_to_lt_0.30,TRUE,TRUE,TRUE,Conservative_sensitivity_only,,Below the primary raw-score threshold; do not merge into the strict set without labeling.,Total: 0.2 | Curated: sources=None; count=0; weight=0 | Clinical: sources=None; count=0; weight=0 | Inferred: sources=None; count=0; weight=0 | Models: sources=None; count=0; weight=0 | Biobank: none | Literature: sources=TEXTMINING_HUMAN; publications=2; weight=0.2
2182_C5392833,Acute Ischemic Stroke,C5392833,ACSL4,2182,ENSG00000068366,acyl-CoA synthetase long chain family member 4,protein-coding,0.2,0.1290322580645161,2,2025,2025,1,0.5,0.88,Human_text_mining_only,TRUE,FALSE,TRUE,0.65,4,Extended_PC_0.20_to_lt_0.30,TRUE,TRUE,TRUE,Conservative_sensitivity_only,,Below the primary raw-score threshold; do not merge into the strict set without labeling.,Total: 0.2 | Curated: sources=None; count=0; weight=0 | Clinical: sources=None; count=0; weight=0 | Inferred: sources=None; count=0; weight=0 | Models: sources=None; count=0; weight=0 | Biobank: none | Literature: sources=TEXTMINING_HUMAN; publications=2; weight=0.2
721_C5392833,Acute Ischemic Stroke,C5392833,C4B,721,ENSG00000224389,complement C4B (Chido/Rodgers blood group),protein-coding,0.2,0.1290322580645161,2,2008,2014,1,0.49,0.79,Human_text_mining_only,TRUE,FALSE,FALSE,,,Extended_PC_0.20_to_lt_0.30,TRUE,TRUE,TRUE,Conservative_sensitivity_only,,Below the primary raw-score threshold; do not merge into the strict set without labeling.,Total: 0.2 | Curated: sources=None; count=0; weight=0 | Clinical: sources=None; count=0; weight=0 | Inferred: sources=None; count=0; weight=0 | Models: sources=None; count=0; weight=0 | Biobank: none | Literature: sources=TEXTMINING_HUMAN; publications=2; weight=0.2
255082_C5392833,Acute Ischemic Stroke,C5392833,CASC2,255082,ENSG00000177640,cancer susceptibility 2,ncRNA,0.2,0.1290322580645161,2,2023,2025,1,0.56,0.79,Human_text_mining_only,TRUE,FALSE,FALSE,,,Extended_nonprotein_audit,FALSE,FALSE,FALSE,Noncoding_audit_only,,Non-protein-coding record; exclude from routine STRING protein PPI.,Total: 0.2 | Curated: sources=None; count=0; weight=0 | Clinical: sources=None; count=0; weight=0 | Inferred: sources=None; count=0; weight=0 | Models: sources=None; count=0; weight=0 | Biobank: none | Literature: sources=TEXTMINING_HUMAN; publications=2; weight=0.2
9332_C5392833,Acute Ischemic Stroke,C5392833,CD163,9332,ENSG00000177575,CD163 molecule,protein-coding,0.2,0.1290322580645161,2,2021,2024,1,0.39,0.92,Human_text_mining_only,TRUE,FALSE,TRUE,0.2,4,Extended_PC_0.20_to_lt_0.30,TRUE,TRUE,TRUE,Conservative_sensitivity_only,,Below the primary raw-score threshold; do not merge into the strict set without labeling.,Total: 0.2 | Curated: sources=None; count=0; weight=0 | Clinical: sources=None; count=0; weight=0 | Inferred: sources=None; count=0; weight=0 | Models: sources=None; count=0; weight=0 | Biobank: none | Literature: sources=TEXTMINING_HUMAN; publications=2; weight=0.2
947_C5392833,Acute Ischemic Stroke,C5392833,CD34,947,ENSG00000174059,CD34 molecule,protein-coding,0.2,0.1290322580645161,2,2014,2018,1,0.35,0.88,Human_text_mining_only,TRUE,FALSE,TRUE,0.3,8,Extended_PC_0.20_to_lt_0.30,TRUE,TRUE,TRUE,Conservative_sensitivity_only,,Below the primary raw-score threshold; do not merge into the strict set without labeling.,Total: 0.2 | Curated: sources=None; count=0; weight=0 | Clinical: sources=None; count=0; weight=0 | Inferred: sources=None; count=0; weight=0 | Models: sources=None; count=0; weight=0 | Biobank: none | Literature: sources=TEXTMINING_HUMAN; publications=2; weight=0.2
1191_C5392833,Acute Ischemic Stroke,C5392833,CLU,1191,ENSG00000120885,clusterin,protein-coding,0.2,0.1290322580645161,2,2001,2019,0.5,0.42,0.88,Human_text_mining_only,TRUE,FALSE,FALSE,,,Extended_PC_0.20_to_lt_0.30,TRUE,TRUE,FALSE,Human_literature_sensitivity_only,,Below the primary raw-score threshold; do not merge into the strict set without labeling.,Total: 0.2 | Curated: sources=None; count=0; weight=0 | Clinical: sources=None; count=0; weight=0 | Inferred: sources=None; count=0; weight=0 | Models: sources=None; count=0; weight=0 | Biobank: none | Literature: sources=TEXTMINING_HUMAN; publications=2; weight=0.2
1325_C5392833,Acute Ischemic Stroke,C5392833,CORT,1325,ENSG00000241563,cortistatin,protein-coding,0.2,0.1290322580645161,2,2021,2025,1,0.48,0.83,Human_text_mining_only,TRUE,FALSE,TRUE,0.2,2,Extended_PC_0.20_to_lt_0.30,TRUE,TRUE,TRUE,Conservative_sensitivity_only,,Below the primary raw-score threshold; do not merge into the strict set without labeling.,Total: 0.2 | Curated: sources=None; count=0; weight=0 | Clinical: sources=None; count=0; weight=0 | Inferred: sources=None; count=0; weight=0 | Models: sources=None; count=0; weight=0 | Biobank: none | Literature: sources=TEXTMINING_HUMAN; publications=2; weight=0.2
1437_C5392833,Acute Ischemic Stroke,C5392833,CSF2,1437,ENSG00000164400,colony stimulating factor 2,protein-coding,0.2,0.1290322580645161,2,2019,2023,1,0.36,0.92,Human_text_mining_only,TRUE,FALSE,TRUE,0.2,1,Extended_PC_0.20_to_lt_0.30,TRUE,TRUE,TRUE,Conservative_sensitivity_only,,Below the primary raw-score threshold; do not merge into the strict set without labeling.,Total: 0.2 | Curated: sources=None; count=0; weight=0 | Clinical: sources=None; count=0; weight=0 | Inferred: sources=None; count=0; weight=0 | Models: sources=None; count=0; weight=0 | Biobank: none | Literature: sources=TEXTMINING_HUMAN; publications=2; weight=0.2
3576_C5392833,Acute Ischemic Stroke,C5392833,CXCL8,3576,ENSG00000169429,C-X-C motif chemokine ligand 8,protein-coding,0.2,0.1290322580645161,2,2014,2021,1,0.3,0.96,Human_text_mining_only,TRUE,FALSE,TRUE,0.45,13,Extended_PC_0.20_to_lt_0.30,TRUE,TRUE,TRUE,Conservative_sensitivity_only,,Below the primary raw-score threshold; do not merge into the strict set without labeling.,Total: 0.2 | Curated: sources=None; count=0; weight=0 | Clinical: sources=None; count=0; weight=0 | Inferred: sources=None; count=0; weight=0 | Models: sources=None; count=0; weight=0 | Biobank: none | Literature: sources=TEXTMINING_HUMAN; publications=2; weight=0.2
22943_C5392833,Acute Ischemic Stroke,C5392833,DKK1,22943,ENSG00000107984,dickkopf Wnt signaling pathway inhibitor 1,protein-coding,0.2,0.1290322580645161,2,2011,2019,1,0.42,0.88,Human_text_mining_only,TRUE,FALSE,TRUE,0.2,4,Extended_PC_0.20_to_lt_0.30,TRUE,TRUE,TRUE,Conservative_sensitivity_only,,Below the primary raw-score threshold; do not merge into the strict set without labeling.,Total: 0.2 | Curated: sources=None; count=0; weight=0 | Clinical: sources=None; count=0; weight=0 | Inferred: sources=None; count=0; weight=0 | Models: sources=None; count=0; weight=0 | Biobank: none | Literature: sources=TEXTMINING_HUMAN; publications=2; weight=0.2
27122_C5392833,Acute Ischemic Stroke,C5392833,DKK3,27122,ENSG00000050165,dickkopf Wnt signaling pathway inhibitor 3,protein-coding,0.2,0.1290322580645161,2,2024,2025,1,0.5,0.88,Human_text_mining_only,TRUE,FALSE,TRUE,0.2,2,Extended_PC_0.20_to_lt_0.30,TRUE,TRUE,TRUE,Conservative_sensitivity_only,,Below the primary raw-score threshold; do not merge into the strict set without labeling.,Total: 0.2 | Curated: sources=None; count=0; weight=0 | Clinical: sources=None; count=0; weight=0 | Inferred: sources=None; count=0; weight=0 | Models: sources=None; count=0; weight=0 | Biobank: none | Literature: sources=TEXTMINING_HUMAN; publications=2; weight=0.2
1773_C5392833,Acute Ischemic Stroke,C5392833,DNASE1,1773,ENSG00000213918,deoxyribonuclease 1,protein-coding,0.2,0.1290322580645161,2,2017,2018,1,0.52,0.79,Human_text_mining_only,TRUE,FALSE,TRUE,0.3,2,Extended_PC_0.20_to_lt_0.30,TRUE,TRUE,TRUE,Conservative_sensitivity_only,,Below the primary raw-score threshold; do not merge into the strict set without labeling.,Total: 0.2 | Curated: sources=None; count=0; weight=0 | Clinical: sources=None; count=0; weight=0 | Inferred: sources=None; count=0; weight=0 | Models: sources=None; count=0; weight=0 | Biobank: none | Literature: sources=TEXTMINING_HUMAN; publications=2; weight=0.2
1788_C5392833,Acute Ischemic Stroke,C5392833,DNMT3A,1788,ENSG00000119772,DNA methyltransferase 3 alpha,protein-coding,0.2,0.1290322580645161,2,2023,2024,1,0.41,0.88,Human_text_mining_only,TRUE,FALSE,TRUE,0.1,1,Extended_PC_0.20_to_lt_0.30,TRUE,TRUE,TRUE,Conservative_sensitivity_only,,Below the primary raw-score threshold; do not merge into the strict set without labeling.,Total: 0.2 | Curated: sources=None; count=0; weight=0 | Clinical: sources=None; count=0; weight=0 | Inferred: sources=None; count=0; weight=0 | Models: sources=None; count=0; weight=0 | Biobank: none | Literature: sources=TEXTMINING_HUMAN; publications=2; weight=0.2
1803_C5392833,Acute Ischemic Stroke,C5392833,DPP4,1803,ENSG00000197635,dipeptidyl peptidase 4,protein-coding,0.2,0.1290322580645161,2,2017,2022,1,0.4,0.88,Human_text_mining_only,TRUE,FALSE,TRUE,0.2,1,Extended_PC_0.20_to_lt_0.30,TRUE,TRUE,TRUE,Conservative_sensitivity_only,,Below the primary raw-score threshold; do not merge into the strict set without labeling.,Total: 0.2 | Curated: sources=None; count=0; weight=0 | Clinical: sources=None; count=0; weight=0 | Inferred: sources=None; count=0; weight=0 | Models: sources=None; count=0; weight=0 | Biobank: none | Literature: sources=TEXTMINING_HUMAN; publications=2; weight=0.2
1906_C5392833,Acute Ischemic Stroke,C5392833,EDN1,1906,ENSG00000078401,endothelin 1,protein-coding,0.2,0.1290322580645161,2,2008,2008,1,0.37,0.92,Human_text_mining_only,TRUE,FALSE,TRUE,0.4,10,Extended_PC_0.20_to_lt_0.30,TRUE,TRUE,TRUE,Conservative_sensitivity_only,,Below the primary raw-score threshold; do not merge into the strict set without labeling.,Total: 0.2 | Curated: sources=None; count=0; weight=0 | Clinical: sources=None; count=0; weight=0 | Inferred: sources=None; count=0; weight=0 | Models: sources=None; count=0; weight=0 | Biobank: none | Literature: sources=TEXTMINING_HUMAN; publications=2; weight=0.2
375704_C5392833,Acute Ischemic Stroke,C5392833,ENHO,375704,ENSG00000168913,energy homeostasis associated,protein-coding,0.2,0.1290322580645161,2,2022,2023,1,0.57,0.83,Human_text_mining_only,TRUE,FALSE,TRUE,0.15,1,Extended_PC_0.20_to_lt_0.30,TRUE,TRUE,TRUE,Conservative_sensitivity_only,,Below the primary raw-score threshold; do not merge into the strict set without labeling.,Total: 0.2 | Curated: sources=None; count=0; weight=0 | Clinical: sources=None; count=0; weight=0 | Inferred: sources=None; count=0; weight=0 | Models: sources=None; count=0; weight=0 | Biobank: none | Literature: sources=TEXTMINING_HUMAN; publications=2; weight=0.2
2056_C5392833,Acute Ischemic Stroke,C5392833,EPO,2056,ENSG00000130427,erythropoietin,protein-coding,0.2,0.1290322580645161,2,2023,2025,1,0.4,0.88,Human_text_mining_only,TRUE,FALSE,TRUE,0.45,11,Extended_PC_0.20_to_lt_0.30,TRUE,TRUE,TRUE,Conservative_sensitivity_only,,Below the primary raw-score threshold; do not merge into the strict set without labeling.,Total: 0.2 | Curated: sources=None; count=0; weight=0 | Clinical: sources=None; count=0; weight=0 | Inferred: sources=None; count=0; weight=0 | Models: sources=None; count=0; weight=0 | Biobank: none | Literature: sources=TEXTMINING_HUMAN; publications=2; weight=0.2
2162_C5392833,Acute Ischemic Stroke,C5392833,F13A1,2162,ENSG00000124491,coagulation factor XIII A chain,protein-coding,0.2,0.1290322580645161,2,2021,2021,1,0.47,0.88,Human_text_mining_only,TRUE,FALSE,TRUE,0.3,11,Extended_PC_0.20_to_lt_0.30,TRUE,TRUE,TRUE,Conservative_sensitivity_only,,Below the primary raw-score threshold; do not merge into the strict set without labeling.,Total: 0.2 | Curated: sources=None; count=0; weight=0 | Clinical: sources=None; count=0; weight=0 | Inferred: sources=None; count=0; weight=0 | Models: sources=None; count=0; weight=0 | Biobank: none | Literature: sources=TEXTMINING_HUMAN; publications=2; weight=0.2
2247_C5392833,Acute Ischemic Stroke,C5392833,FGF2,2247,ENSG00000138685,fibroblast growth factor 2,protein-coding,0.2,0.1290322580645161,2,2019,2022,1,0.35,0.88,Human_text_mining_only,TRUE,FALSE,TRUE,0.35,3,Extended_PC_0.20_to_lt_0.30,TRUE,TRUE,TRUE,Conservative_sensitivity_only,,Below the primary raw-score threshold; do not merge into the strict set without labeling.,Total: 0.2 | Curated: sources=None; count=0; weight=0 | Clinical: sources=None; count=0; weight=0 | Inferred: sources=None; count=0; weight=0 | Models: sources=None; count=0; weight=0 | Biobank: none | Literature: sources=TEXTMINING_HUMAN; publications=2; weight=0.2
2335_C5392833,Acute Ischemic Stroke,C5392833,FN1,2335,ENSG00000115414,fibronectin 1,protein-coding,0.2,0.1290322580645161,2,2007,2026,1,0.38,0.88,Human_text_mining_only,TRUE,FALSE,FALSE,,,Extended_PC_0.20_to_lt_0.30,TRUE,TRUE,TRUE,Conservative_sensitivity_only,,Below the primary raw-score threshold; do not merge into the strict set without labeling.,Total: 0.2 | Curated: sources=None; count=0; weight=0 | Clinical: sources=None; count=0; weight=0 | Inferred: sources=None; count=0; weight=0 | Models: sources=None; count=0; weight=0 | Biobank: none | Literature: sources=TEXTMINING_HUMAN; publications=2; weight=0.2
9518_C5392833,Acute Ischemic Stroke,C5392833,GDF15,9518,ENSG00000130513,growth differentiation factor 15,protein-coding,0.2,0.1290322580645161,2,2019,2019,1,0.39,0.92,Human_text_mining_only,TRUE,FALSE,TRUE,0.3,13,Extended_PC_0.20_to_lt_0.30,TRUE,TRUE,TRUE,Conservative_sensitivity_only,,Below the primary raw-score threshold; do not merge into the strict set without labeling.,Total: 0.2 | Curated: sources=None; count=0; weight=0 | Clinical: sources=None; count=0; weight=0 | Inferred: sources=None; count=0; weight=0 | Models: sources=None; count=0; weight=0 | Biobank: none | Literature: sources=TEXTMINING_HUMAN; publications=2; weight=0.2
2811_C5392833,Acute Ischemic Stroke,C5392833,GP1BA,2811,ENSG00000185245,glycoprotein Ib platelet subunit alpha,protein-coding,0.2,0.1290322580645161,2,2013,2015,0.5,0.52,0.83,Human_text_mining_only,TRUE,FALSE,TRUE,0.25,7,Extended_PC_0.20_to_lt_0.30,TRUE,TRUE,FALSE,Human_literature_sensitivity_only,,Below the primary raw-score threshold; do not merge into the strict set without labeling.,Total: 0.2 | Curated: sources=None; count=0; weight=0 | Clinical: sources=None; count=0; weight=0 | Inferred: sources=None; count=0; weight=0 | Models: sources=None; count=0; weight=0 | Biobank: none | Literature: sources=TEXTMINING_HUMAN; publications=2; weight=0.2
2823_C5392833,Acute Ischemic Stroke,C5392833,GPM6A,2823,ENSG00000150625,glycoprotein M6A,protein-coding,0.2,0.1290322580645161,2,2025,2026,1,0.41,0.88,Human_text_mining_only,TRUE,FALSE,TRUE,0.35,14,Extended_PC_0.20_to_lt_0.30,TRUE,TRUE,TRUE,Conservative_sensitivity_only,,Below the primary raw-score threshold; do not merge into the strict set without labeling.,Total: 0.2 | Curated: sources=None; count=0; weight=0 | Clinical: sources=None; count=0; weight=0 | Inferred: sources=None; count=0; weight=0 | Models: sources=None; count=0; weight=0 | Biobank: none | Literature: sources=TEXTMINING_HUMAN; publications=2; weight=0.2
79792_C5392833,Acute Ischemic Stroke,C5392833,GSDMD,79792,ENSG00000104518,gasdermin D,protein-coding,0.2,0.1290322580645161,2,2020,2025,1,0.47,0.88,Human_text_mining_only,TRUE,FALSE,TRUE,0.2,3,Extended_PC_0.20_to_lt_0.30,TRUE,TRUE,TRUE,Conservative_sensitivity_only,,Below the primary raw-score threshold; do not merge into the strict set without labeling.,Total: 0.2 | Curated: sources=None; count=0; weight=0 | Clinical: sources=None; count=0; weight=0 | Inferred: sources=None; count=0; weight=0 | Models: sources=None; count=0; weight=0 | Biobank: none | Literature: sources=TEXTMINING_HUMAN; publications=2; weight=0.2
3082_C5392833,Acute Ischemic Stroke,C5392833,HGF,3082,ENSG00000019991,hepatocyte growth factor,protein-coding,0.2,0.1290322580645161,2,2018,2021,1,0.37,0.92,Human_text_mining_only,TRUE,FALSE,TRUE,0.35,7,Extended_PC_0.20_to_lt_0.30,TRUE,TRUE,TRUE,Conservative_sensitivity_only,,Below the primary raw-score threshold; do not merge into the strict set without labeling.,Total: 0.2 | Curated: sources=None; count=0; weight=0 | Clinical: sources=None; count=0; weight=0 | Inferred: sources=None; count=0; weight=0 | Models: sources=None; count=0; weight=0 | Biobank: none | Literature: sources=TEXTMINING_HUMAN; publications=2; weight=0.2
